key,species,genus,family,order,vernacularName,decimalLatitude,decimalLongitude,stateProvince,locality,year,month,day,individualCount,occurrenceStatus,datasetName,recordedBy,basisOfRecord
5938392457,Microcarbo melanoleucos,Microcarbo,Phalacrocoracidae,Suliformes,Little Pied Cormorant,-36.865922,174.726363,Auckland,,2026,1,4,,PRESENT,iNaturalist research-grade observations,blackbird17,HUMAN_OBSERVATION
5938393731,Phalacrocorax varius,Phalacrocorax,Phalacrocoracidae,Suliformes,Australian Pied Cormorant,-45.623284,170.649054,Otago,,2026,1,1,,PRESENT,iNaturalist research-grade observations,Chris,HUMAN_OBSERVATION
5938393954,Turdus merula,Turdus,Turdidae,Passeriformes,Blackbird,-36.94497,174.7878,Auckland,,2026,1,2,,PRESENT,iNaturalist research-grade observations,Jesse Saofia,HUMAN_OBSERVATION
5938394379,Morus serrator,Morus,Sulidae,Suliformes,Australasian Gannet,-41.378786,174.181643,Marlborough,,2026,1,3,,PRESENT,iNaturalist research-grade observations,Mike Bowie,HUMAN_OBSERVATION
5938394537,Microcarbo melanoleucos,Microcarbo,Phalacrocoracidae,Suliformes,Little Pied Cormorant,-43.486927,172.697124,Canterbury,,2026,1,4,,PRESENT,iNaturalist research-grade observations,William Harland,HUMAN_OBSERVATION
5938395272,Puffinus tenuirostris,Puffinus,Procellariidae,Procellariiformes,Short-Tailed Shearwater,-45.246161,166.863201,Southland,,2026,1,4,,PRESENT,iNaturalist research-grade observations,Eric Cameron,HUMAN_OBSERVATION
5938395603,Emberiza citrinella,Emberiza,Emberizidae,Passeriformes,Eurasian Yellow Bunting,-37.961219,175.294361,Waikato,,2026,1,1,,PRESENT,iNaturalist research-grade observations,Caiden B,HUMAN_OBSERVATION
5938396203,Anas gracilis,Anas,Anatidae,Anseriformes,Gray Teal,-37.960724,175.294541,Waikato,,2026,1,1,,PRESENT,iNaturalist research-grade observations,Caiden B,HUMAN_OBSERVATION
5938397313,Emberiza citrinella,Emberiza,Emberizidae,Passeriformes,Eurasian Yellow Bunting,-36.656585,174.725448,Auckland,,2026,1,1,,PRESENT,iNaturalist research-grade observations,sozzles,HUMAN_OBSERVATION
5938398323,Hemiphaga novaeseelandiae,Hemiphaga,Columbidae,Columbiformes,New Zealand Pigeon,-43.626088,172.645111,Canterbury,,2026,1,1,,PRESENT,iNaturalist research-grade observations,craigphillips,HUMAN_OBSERVATION
5938399314,Hirundo neoxena,Hirundo,Hirundinidae,Passeriformes,Welcome Swallow,-36.908797,174.95531,Auckland,,2026,1,4,,PRESENT,iNaturalist research-grade observations,jw_nz,HUMAN_OBSERVATION
5938399723,Branta canadensis,Branta,Anatidae,Anseriformes,Canada Goose,-44.683782,169.120678,Otago,,2026,1,2,,PRESENT,iNaturalist research-grade observations,carogeenz,HUMAN_OBSERVATION
5938399843,Prosthemadera novaeseelandiae,Prosthemadera,Meliphagidae,Passeriformes,Tui,-36.861058,174.721293,Auckland,,2026,1,4,,PRESENT,iNaturalist research-grade observations,Jesse Saofia,HUMAN_OBSERVATION
5938402268,Gerygone igata,Gerygone,Acanthizidae,Passeriformes,Gray Gerygone,-37.877597,175.909608,Waikato,,2026,1,2,,PRESENT,iNaturalist research-grade observations,stephen-ao,HUMAN_OBSERVATION
5938402590,Rhipidura fuliginosa,Rhipidura,Rhipiduridae,Passeriformes,New Zealand Fantail,-41.279604,173.259134,Nelson,,2026,1,5,,PRESENT,iNaturalist research-grade observations,Felix Collins,HUMAN_OBSERVATION
5938402889,Branta canadensis,Branta,Anatidae,Anseriformes,Canada Goose,-38.12823,176.251902,Bay of Plenty,,2026,1,4,,PRESENT,iNaturalist research-grade observations,greenbead,HUMAN_OBSERVATION
5938403591,Chroicocephalus novaehollandiae,Chroicocephalus,Laridae,Charadriiformes,Silver Gull,-37.631588,176.184163,Bay of Plenty,,2026,1,4,,PRESENT,iNaturalist research-grade observations,leafedsheep,HUMAN_OBSERVATION
5938403777,Petroica australis,Petroica,Petroicidae,Passeriformes,New Zealand Robin,-42.321481,172.254772,West Coast,,2026,1,2,,PRESENT,iNaturalist research-grade observations,davidanderson,HUMAN_OBSERVATION
5938404105,Chlidonias leucopterus,Chlidonias,Laridae,Charadriiformes,Baltsparnu zirinš,-43.868089,172.301506,Canterbury,,2026,1,4,,PRESENT,iNaturalist research-grade observations,iancoull,HUMAN_OBSERVATION
5938405169,Turdus merula,Turdus,Turdidae,Passeriformes,Blackbird,-41.289742,174.759318,Wellington,,2026,1,1,,PRESENT,iNaturalist research-grade observations,denisasher,HUMAN_OBSERVATION
5938406342,Columba livia,Columba,Columbidae,Columbiformes,Colom roquer,-37.788055,175.277313,Waikato,,2026,1,1,,PRESENT,iNaturalist research-grade observations,kiwimite,HUMAN_OBSERVATION
5938408920,Anthornis melanura,Anthornis,Meliphagidae,Passeriformes,Bellbird,-45.604428,170.675267,Otago,,2026,1,1,,PRESENT,iNaturalist research-grade observations,cwlonie6626,HUMAN_OBSERVATION
5938409100,Phalacrocorax varius,Phalacrocorax,Phalacrocoracidae,Suliformes,Australian Pied Cormorant,-37.8007,175.274188,Waikato,,2026,1,1,,PRESENT,iNaturalist research-grade observations,Elmer Jr Jubelag (Love-hatecraftian),HUMAN_OBSERVATION
5938409488,Platalea regia,Platalea,Threskiornithidae,Pelecaniformes,Royal Spoonbill,-45.620963,170.645312,Otago,,2026,1,1,,PRESENT,iNaturalist research-grade observations,cwlonie6626,HUMAN_OBSERVATION
5938409634,Columba livia,Columba,Columbidae,Columbiformes,Colom roquer,-36.873902,174.736002,Auckland,,2026,1,2,,PRESENT,iNaturalist research-grade observations,Wilhelm Joshua Tan,HUMAN_OBSERVATION
5938410521,Porphyrio melanotus,Porphyrio,Rallidae,Gruiformes,Australasian Swamphen,-36.943272,174.89366,Auckland,,2026,1,2,,PRESENT,iNaturalist research-grade observations,Wilhelm Joshua Tan,HUMAN_OBSERVATION
5938411177,Cyanoramphus novaezelandiae,Cyanoramphus,Psittacidae,Psittaciformes,Red-crowned Parakeet,-41.259071,174.86476,Wellington,,2026,1,3,,PRESENT,iNaturalist research-grade observations,Chris Harrison,HUMAN_OBSERVATION
5938411325,Platalea regia,Platalea,Threskiornithidae,Pelecaniformes,Royal Spoonbill,-45.599913,170.676523,Otago,,2026,1,4,,PRESENT,iNaturalist research-grade observations,Aalbert Rebergen,HUMAN_OBSERVATION
5938411402,Chroicocephalus bulleri,Chroicocephalus,Laridae,Charadriiformes,Black-billed Gull,-44.694105,169.1344,Otago,,2026,1,5,,PRESENT,iNaturalist research-grade observations,naturalistchu,HUMAN_OBSERVATION
5938411697,Anas platyrhynchos,Anas,Anatidae,Anseriformes,Anec coll-verd,-40.981888,173.037848,Nelson,,2026,1,6,,PRESENT,iNaturalist research-grade observations,Tadhg C,HUMAN_OBSERVATION
5938411750,Haematopus unicolor,Haematopus,Haematopodidae,Charadriiformes,Variable Oystercatcher,-36.013242,174.494981,Northland,,2026,1,1,,PRESENT,iNaturalist research-grade observations,Joseph Knight,HUMAN_OBSERVATION
5938411794,Nestor meridionalis,Nestor,Psittacidae,Psittaciformes,New Zealand Kaka,-36.373812,174.845319,Auckland,,2026,1,2,,PRESENT,iNaturalist research-grade observations,mmraulag,HUMAN_OBSERVATION
5938417390,Hirundo neoxena,Hirundo,Hirundinidae,Passeriformes,Welcome Swallow,-36.819844,174.805649,Auckland,,2026,1,1,,PRESENT,iNaturalist research-grade observations,SWALLOW,HUMAN_OBSERVATION
5938417480,Passer domesticus,Passer,Passeridae,Passeriformes,Adar y To,-44.242706,171.293743,Canterbury,,2026,1,2,,PRESENT,iNaturalist research-grade observations,connor31415,HUMAN_OBSERVATION
5938419104,Gallirallus australis,Gallirallus,Rallidae,Gruiformes,Weka,-42.116844,171.330392,West Coast,,2026,1,3,,PRESENT,iNaturalist research-grade observations,Michele,HUMAN_OBSERVATION
5938422745,Egretta novaehollandiae,Egretta,Ardeidae,Pelecaniformes,White-faced Heron,-36.915172,174.941608,Auckland,,2026,1,4,,PRESENT,iNaturalist research-grade observations,jw_nz,HUMAN_OBSERVATION
5938422833,Porphyrio melanotus,Porphyrio,Rallidae,Gruiformes,Australasian Swamphen,-36.943272,174.89366,Auckland,,2026,1,2,,PRESENT,iNaturalist research-grade observations,Wilhelm Joshua Tan,HUMAN_OBSERVATION
5938422881,Turdus philomelos,Turdus,Turdidae,Passeriformes,(drozd) śpiewak,-43.549121,172.524673,Canterbury,,2026,1,2,,PRESENT,iNaturalist research-grade observations,mugwump707,HUMAN_OBSERVATION
5938422934,Nestor notabilis,Nestor,Psittacidae,Psittaciformes,Kea,-42.939444,171.561667,Canterbury,,2026,1,2,,PRESENT,iNaturalist research-grade observations,Marley,HUMAN_OBSERVATION
5938423272,Acridotheres tristis,Acridotheres,Sturnidae,Passeriformes,Bhat shalik,-36.804752,174.784082,Auckland,,2026,1,5,,PRESENT,iNaturalist research-grade observations,SWALLOW,HUMAN_OBSERVATION
5938423488,Pachyptila turtur,Pachyptila,Procellariidae,Procellariiformes,Fairy Prion,-41.39115,174.522219,,,2026,1,3,,PRESENT,iNaturalist research-grade observations,Mike Bowie,HUMAN_OBSERVATION
5938424174,Platalea regia,Platalea,Threskiornithidae,Pelecaniformes,Royal Spoonbill,-41.267867,174.081918,Marlborough,,2026,1,2,,PRESENT,iNaturalist research-grade observations,Mike Bowie,HUMAN_OBSERVATION
5938424303,Urodynamis taitensis,Urodynamis,Cuculidae,Cuculiformes,Long-tailed Cuckoo,-39.174088,175.807948,Waikato,,2026,1,2,,PRESENT,iNaturalist research-grade observations,Mark Newton,HUMAN_OBSERVATION
5938425300,Prosthemadera novaeseelandiae,Prosthemadera,Meliphagidae,Passeriformes,Tui,-38.474674,175.77725,Waikato,,2026,1,1,,PRESENT,iNaturalist research-grade observations,greghadley1,HUMAN_OBSERVATION
5938425737,Himantopus leucocephalus,Himantopus,Recurvirostridae,Charadriiformes,Pied Stilt,-45.865797,170.661422,Otago,,2026,1,4,,PRESENT,iNaturalist research-grade observations,moira_parker,HUMAN_OBSERVATION
5938425839,Fulica atra,Fulica,Rallidae,Gruiformes,Common Coot,-36.864645,174.723008,Auckland,,2026,1,4,,PRESENT,iNaturalist research-grade observations,blackbird17,HUMAN_OBSERVATION
5938425928,Platalea regia,Platalea,Threskiornithidae,Pelecaniformes,Royal Spoonbill,-46.589075,169.41802,Otago,,2026,1,1,,PRESENT,iNaturalist research-grade observations,Timo Walcher,HUMAN_OBSERVATION
5938427393,Larus dominicanus,Larus,Laridae,Charadriiformes,Dominican gull,-45.032794,168.659028,Otago,,2026,1,1,,PRESENT,iNaturalist research-grade observations,paulmc001,HUMAN_OBSERVATION
5938427585,Turdus merula,Turdus,Turdidae,Passeriformes,Blackbird,-36.805598,174.784671,Auckland,,2026,1,1,,PRESENT,iNaturalist research-grade observations,SWALLOW,HUMAN_OBSERVATION
5938429688,Acanthis flammea,Acanthis,Fringillidae,Passeriformes,Common (Mealy) Redpoll,-45.879936,170.39767,Otago,,2026,1,1,,PRESENT,iNaturalist research-grade observations,Alfie Benbow,HUMAN_OBSERVATION
5938430216,Anthus novaeseelandiae,Anthus,Motacillidae,Passeriformes,Australasian Pipit,-40.509327,172.654814,Nelson,,2026,1,4,,PRESENT,iNaturalist research-grade observations,Sam Moynan,HUMAN_OBSERVATION
5938430612,Anser anser,Anser,Anatidae,Anseriformes,Domesticated Geese,-43.522187,172.606995,Canterbury,,2026,1,2,,PRESENT,iNaturalist research-grade observations,Frank Ashwood,HUMAN_OBSERVATION
5938430820,Callipepla californica,Callipepla,Odontophoridae,Galliformes,California Quail,-37.795698,175.334423,Waikato,,2026,1,2,,PRESENT,iNaturalist research-grade observations,Caiden B,HUMAN_OBSERVATION
5938430840,Porphyrio melanotus,Porphyrio,Rallidae,Gruiformes,Australasian Swamphen,-42.435763,171.240097,West Coast,,2026,1,4,,PRESENT,iNaturalist research-grade observations,lauren-co,HUMAN_OBSERVATION
5938431005,Turdus philomelos,Turdus,Turdidae,Passeriformes,(drozd) śpiewak,-39.082389,174.034395,Taranaki,,2026,1,5,,PRESENT,iNaturalist research-grade observations,linknz,HUMAN_OBSERVATION
5938431059,,Anas,Anatidae,Anseriformes,,-43.52991,172.618055,Canterbury,,2026,1,5,,PRESENT,iNaturalist research-grade observations,luna1351,HUMAN_OBSERVATION
5938431208,Emberiza citrinella,Emberiza,Emberizidae,Passeriformes,Eurasian Yellow Bunting,-43.57177,172.591791,Canterbury,,2026,1,5,,PRESENT,iNaturalist research-grade observations,D. J. King,HUMAN_OBSERVATION
5938431210,Himantopus leucocephalus,Himantopus,Recurvirostridae,Charadriiformes,Pied Stilt,-43.48664,172.697837,Canterbury,,2026,1,4,,PRESENT,iNaturalist research-grade observations,William Harland,HUMAN_OBSERVATION
5938431242,Anthornis melanura,Anthornis,Meliphagidae,Passeriformes,Bellbird,-36.60124,174.889362,Auckland,,2026,1,5,,PRESENT,iNaturalist research-grade observations,mothshark,HUMAN_OBSERVATION
